#,3141-clwa-1412,82
2018-01-15 12:25:19.0,2018-01-15 12:35:19.0,11d58fd604e31332d0e061f9e445058afb453291,1300,-1.000000
2018-01-16 12:10:52.0,2018-01-16 12:11:16.0,1bb16e6e140dfac7c5d0f223c35d5dc9ca5834bc,1300,0.333333
2018-01-16 16:13:32.0,2018-01-16 16:23:32.0,11d58fd604e31332d0e061f9e445058afb453291,1300,-1.000000
2018-01-16 18:06:01.0,2018-01-16 18:06:01.0,1bb16e6e140dfac7c5d0f223c35d5dc9ca5834bc,1300,0.333333
2018-01-16 18:06:01.0,2018-01-16 18:16:01.0,1bb16e6e140dfac7c5d0f223c35d5dc9ca5834bc,1300,-1.000000
2018-01-17 11:55:20.0,2018-01-17 12:05:20.0,11d58fd604e31332d0e061f9e445058afb453291,1300,-1.000000
2018-01-17 12:21:15.0,2018-01-17 12:21:35.0,099e54fa8f092119a3c4913970b0e007876f790e,1412,-1.000000
2018-01-17 12:21:15.0,2018-01-17 12:21:35.0,099e54fa8f092119a3c4913970b0e007876f790e,1412,-1.000000
2018-01-17 15:26:27.0,2018-01-17 15:26:34.0,099e54fa8f092119a3c4913970b0e007876f790e,1300,0.333333
2018-01-17 15:26:27.0,2018-01-17 15:26:34.0,099e54fa8f092119a3c4913970b0e007876f790e,1300,-1.000000
2018-01-17 15:26:34.0,2018-01-17 15:26:37.0,099e54fa8f092119a3c4913970b0e007876f790e,1300,0.333333
2018-01-17 15:26:34.0,2018-01-17 15:26:37.0,099e54fa8f092119a3c4913970b0e007876f790e,1300,0.333333
2018-01-17 15:26:37.0,2018-01-17 15:36:37.0,099e54fa8f092119a3c4913970b0e007876f790e,1300,0.333333
2018-01-17 15:26:37.0,2018-01-17 15:36:37.0,099e54fa8f092119a3c4913970b0e007876f790e,1300,-1.000000
2018-01-17 19:12:33.0,2018-01-17 19:17:48.0,1bb16e6e140dfac7c5d0f223c35d5dc9ca5834bc,1300,-1.000000
2018-01-17 19:17:48.0,2018-01-17 19:27:48.0,1bb16e6e140dfac7c5d0f223c35d5dc9ca5834bc,1300,-1.000000
2018-01-19 10:31:20.0,2018-01-19 10:31:29.0,11d58fd604e31332d0e061f9e445058afb453291,1300,-1.000000
2018-01-19 10:47:15.0,2018-01-19 10:57:15.0,099e54fa8f092119a3c4913970b0e007876f790e,1300,0.333333
2018-01-19 10:47:15.0,2018-01-19 10:57:15.0,099e54fa8f092119a3c4913970b0e007876f790e,1300,-1.000000
2018-01-19 10:57:15.0,2018-01-19 12:27:11.0,099e54fa8f092119a3c4913970b0e007876f790e,1300,0.333333
2018-01-19 10:57:15.0,2018-01-19 12:27:11.0,099e54fa8f092119a3c4913970b0e007876f790e,1412,-1.000000
2018-01-19 15:27:57.0,2018-01-19 15:28:21.0,099e54fa8f092119a3c4913970b0e007876f790e,1300,0.333333
2018-01-19 15:27:57.0,2018-01-19 15:28:21.0,099e54fa8f092119a3c4913970b0e007876f790e,1300,-1.000000
2018-01-19 15:28:21.0,2018-01-19 15:38:21.0,099e54fa8f092119a3c4913970b0e007876f790e,1300,0.333333
2018-01-19 15:28:21.0,2018-01-19 15:38:21.0,099e54fa8f092119a3c4913970b0e007876f790e,1412,-1.000000
